order_id,arrival_time,item_id,pick_point_id
54,3680,9-4-left-item,9-4
54,3680,5-8-right-item,5-8
54,3680,6-14-left-item,6-14
54,3680,3-10-left-item,3-10
54,3680,4-18-right-item,4-18
55,3689,2-16-right-item,2-16
55,3689,8-18-left-item,8-18
55,3689,9-2-right-item,9-2
55,3689,9-15-left-item,9-15
55,3689,4-12-left-item,4-12
56,3748,4-17-right-item,4-17
56,3748,2-7-left-item,2-7
56,3748,7-10-left-item,7-10
56,3748,1-19-right-item,1-19
56,3748,9-8-right-item,9-8
57,3814,9-18-right-item,9-18
57,3814,9-20-left-item,9-20
57,3814,3-9-right-item,3-9
57,3814,5-20-right-item,5-20
57,3814,1-8-right-item,1-8
58,3854,7-16-right-item,7-16
58,3854,9-18-right-item,9-18
58,3854,6-18-right-item,6-18
58,3854,1-1-right-item,1-1
58,3854,1-14-right-item,1-14
59,3890,2-17-left-item,2-17
59,3890,9-4-left-item,9-4
59,3890,9-17-right-item,9-17
59,3890,2-8-right-item,2-8
59,3890,4-17-left-item,4-17
60,3962,3-1-left-item,3-1
60,3962,3-18-right-item,3-18
60,3962,1-10-right-item,1-10
60,3962,5-3-right-item,5-3
60,3962,4-13-left-item,4-13
61,3989,8-20-right-item,8-20
61,3989,3-11-left-item,3-11
61,3989,1-13-left-item,1-13
61,3989,7-16-left-item,7-16
61,3989,8-19-left-item,8-19
62,4002,2-10-left-item,2-10
62,4002,5-14-right-item,5-14
62,4002,5-20-right-item,5-20
62,4002,3-13-right-item,3-13
62,4002,5-7-right-item,5-7
63,4109,3-7-left-item,3-7
63,4109,4-18-left-item,4-18
63,4109,7-6-right-item,7-6
63,4109,9-5-right-item,9-5
63,4109,9-4-right-item,9-4
64,4220,2-17-right-item,2-17
64,4220,8-7-right-item,8-7
64,4220,3-3-right-item,3-3
64,4220,6-2-right-item,6-2
64,4220,7-9-left-item,7-9
65,4243,8-20-left-item,8-20
65,4243,4-19-left-item,4-19
65,4243,1-19-right-item,1-19
65,4243,7-10-right-item,7-10
65,4243,3-1-right-item,3-1
66,4286,4-20-right-item,4-20
66,4286,3-19-left-item,3-19
66,4286,2-12-left-item,2-12
66,4286,3-6-right-item,3-6
66,4286,1-12-right-item,1-12
67,4392,1-15-right-item,1-15
67,4392,4-4-left-item,4-4
67,4392,7-9-right-item,7-9
67,4392,2-15-left-item,2-15
67,4392,6-4-right-item,6-4
68,4415,8-2-left-item,8-2
68,4415,9-5-right-item,9-5
68,4415,3-11-left-item,3-11
68,4415,4-4-right-item,4-4
68,4415,1-13-right-item,1-13
69,4587,9-11-left-item,9-11
69,4587,2-10-left-item,2-10
69,4587,1-16-left-item,1-16
69,4587,8-4-left-item,8-4
69,4587,1-12-left-item,1-12
70,4645,5-4-right-item,5-4
70,4645,2-7-left-item,2-7
70,4645,4-9-left-item,4-9
70,4645,7-1-left-item,7-1
70,4645,3-8-left-item,3-8
71,4652,6-5-left-item,6-5
71,4652,7-18-right-item,7-18
71,4652,9-15-right-item,9-15
71,4652,3-17-right-item,3-17
71,4652,6-7-left-item,6-7
72,4745,8-9-right-item,8-9
72,4745,4-3-left-item,4-3
72,4745,3-4-right-item,3-4
72,4745,4-9-left-item,4-9
72,4745,4-16-left-item,4-16
73,4783,9-20-right-item,9-20
73,4783,6-4-left-item,6-4
73,4783,3-14-right-item,3-14
73,4783,1-14-left-item,1-14
73,4783,3-3-left-item,3-3
74,4799,9-14-right-item,9-14
74,4799,4-3-right-item,4-3
74,4799,3-16-left-item,3-16
74,4799,6-8-right-item,6-8
74,4799,1-15-left-item,1-15
75,4880,4-7-left-item,4-7
75,4880,7-1-left-item,7-1
75,4880,4-1-left-item,4-1
75,4880,3-6-right-item,3-6
75,4880,1-4-left-item,1-4
76,4896,1-9-left-item,1-9
76,4896,3-2-right-item,3-2
76,4896,1-11-left-item,1-11
76,4896,4-17-left-item,4-17
76,4896,8-19-right-item,8-19
77,5015,2-17-left-item,2-17
77,5015,2-11-right-item,2-11
77,5015,2-19-left-item,2-19
77,5015,3-9-right-item,3-9
77,5015,4-8-left-item,4-8
78,5027,5-8-right-item,5-8
78,5027,2-5-right-item,2-5
78,5027,1-17-right-item,1-17
78,5027,2-6-right-item,2-6
78,5027,9-9-right-item,9-9
79,5049,4-10-right-item,4-10
79,5049,5-16-left-item,5-16
79,5049,8-20-left-item,8-20
79,5049,8-10-right-item,8-10
79,5049,4-17-right-item,4-17
80,5051,7-12-left-item,7-12
80,5051,1-9-left-item,1-9
80,5051,9-11-right-item,9-11
80,5051,1-6-right-item,1-6
80,5051,2-2-right-item,2-2
81,5068,5-3-left-item,5-3
81,5068,9-11-left-item,9-11
81,5068,1-19-left-item,1-19
81,5068,6-2-left-item,6-2
81,5068,9-15-right-item,9-15
82,5089,6-19-left-item,6-19
82,5089,8-4-right-item,8-4
82,5089,1-8-right-item,1-8
82,5089,4-10-left-item,4-10
82,5089,9-3-right-item,9-3
83,5104,9-12-right-item,9-12
83,5104,9-4-right-item,9-4
83,5104,8-2-right-item,8-2
83,5104,6-6-right-item,6-6
83,5104,3-15-left-item,3-15
84,5561,3-10-right-item,3-10
84,5561,5-14-left-item,5-14
84,5561,1-18-left-item,1-18
84,5561,6-6-right-item,6-6
84,5561,4-4-right-item,4-4
85,5563,1-11-left-item,1-11
85,5563,3-17-right-item,3-17
85,5563,3-2-left-item,3-2
85,5563,5-1-right-item,5-1
85,5563,9-12-left-item,9-12
86,5775,4-14-right-item,4-14
86,5775,1-20-right-item,1-20
86,5775,6-8-left-item,6-8
86,5775,3-6-right-item,3-6
86,5775,6-12-left-item,6-12
87,5835,9-5-right-item,9-5
87,5835,7-20-right-item,7-20
87,5835,4-10-left-item,4-10
87,5835,8-7-right-item,8-7
87,5835,9-15-left-item,9-15
88,5881,9-17-left-item,9-17
88,5881,5-13-left-item,5-13
88,5881,8-2-left-item,8-2
88,5881,7-10-right-item,7-10
88,5881,7-9-left-item,7-9
89,6097,8-13-right-item,8-13
89,6097,2-18-left-item,2-18
89,6097,1-17-right-item,1-17
89,6097,9-4-right-item,9-4
89,6097,5-3-left-item,5-3
90,6177,8-4-right-item,8-4
90,6177,9-20-left-item,9-20
90,6177,2-14-right-item,2-14
90,6177,4-2-right-item,4-2
90,6177,9-9-right-item,9-9
91,6390,4-3-right-item,4-3
91,6390,5-13-right-item,5-13
91,6390,8-19-right-item,8-19
91,6390,5-12-right-item,5-12
91,6390,4-7-right-item,4-7
92,6552,1-16-left-item,1-16
92,6552,8-4-right-item,8-4
92,6552,8-18-right-item,8-18
92,6552,5-7-right-item,5-7
92,6552,1-14-left-item,1-14
93,6614,3-15-right-item,3-15
93,6614,4-18-right-item,4-18
93,6614,7-12-right-item,7-12
93,6614,7-10-left-item,7-10
93,6614,6-3-right-item,6-3
94,6745,5-19-right-item,5-19
94,6745,1-13-right-item,1-13
94,6745,4-12-right-item,4-12
94,6745,8-18-right-item,8-18
94,6745,4-17-left-item,4-17
95,6771,4-16-right-item,4-16
95,6771,7-5-left-item,7-5
95,6771,9-15-right-item,9-15
95,6771,5-18-left-item,5-18
95,6771,7-13-left-item,7-13
96,6819,8-11-right-item,8-11
96,6819,4-4-right-item,4-4
96,6819,5-6-left-item,5-6
96,6819,8-8-right-item,8-8
96,6819,3-16-right-item,3-16
97,6880,9-18-left-item,9-18
97,6880,3-10-left-item,3-10
97,6880,7-20-right-item,7-20
97,6880,5-5-right-item,5-5
97,6880,4-13-left-item,4-13
98,6904,7-14-right-item,7-14
98,6904,7-7-right-item,7-7
98,6904,8-1-left-item,8-1
98,6904,8-8-left-item,8-8
98,6904,7-12-right-item,7-12
99,7098,8-5-right-item,8-5
99,7098,4-20-right-item,4-20
99,7098,8-20-left-item,8-20
99,7098,2-11-left-item,2-11
99,7098,6-15-left-item,6-15
100,7102,3-18-left-item,3-18
100,7102,4-14-left-item,4-14
100,7102,8-18-left-item,8-18
100,7102,1-19-right-item,1-19
100,7102,2-19-right-item,2-19
